"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Monetary Aggregates (M3) - Monthly Profile","31-Oct-2022","TS_GP_BAM_M3_M.MA3001200","....... Transferable Deposits (2)","14964994.28","Million PKR","Normal","","20","Transferable Deposits with Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","31-Oct-2022","TS_GP_BAM_M3_M.MA3001300",". M1 (1+2)","22577765.66","Million PKR","Normal","","30","M1"
"Monetary Aggregates (M3) - Monthly Profile","31-Oct-2022","TS_GP_BAM_M3_M.MA3001400","....... Other Deposits (4)","4708712.726","Million PKR","Normal","","40","Other Deposits with Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","31-Oct-2022","TS_GP_BAM_M3_M.MA3001500","....... Securities Other than Shares (5)","3.24","Million PKR","Normal","","50","Securities Other than Shares of Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","31-Oct-2022","TS_GP_BAM_M3_M.MA3001600","....... Coins in Circulation (6)","9035.169464","Million PKR","Normal","","60","Coins in Circulation"
"Monetary Aggregates (M3) - Monthly Profile","31-Oct-2022","TS_GP_BAM_M3_M.MA3001700",". M2 (M1+4+5+6)","27295516.79","Million PKR","Normal","","70","M2"
"Monetary Aggregates (M3) - Monthly Profile","31-Oct-2022","TS_GP_BAM_M3_M.MA3001800","....... Deposits held with Non-Bank Financial Companies (NBFCs) (8)","0","Million PKR","Normal","","80","Deposits held with Non-Bank Financial Companies (NBFCs)"
"Monetary Aggregates (M3) - Monthly Profile","31-Oct-2022","TS_GP_BAM_M3_M.MA3001900","....... National Saving Schemes - Outstanding Amount (Central Directorate of National Savings-CDNS) (9)","3288306.61","Million PKR","Normal","","90","National Saving Schemes outstanding Amount"
"Monetary Aggregates (M3) - Monthly Profile","31-Oct-2022","TS_GP_BAM_M3_M.MA3002000","....... Deposits held with Post Offices (10)","153506.843","Million PKR","Normal","","100","Deposits held with Post Office"
"Monetary Aggregates (M3) - Monthly Profile","31-Oct-2022","TS_GP_BAM_M3_M.MA3002100",". M3 (M2+8+9+10)","30737330.24","Million PKR","Normal","","110","M3"
"Monetary Aggregates (M3) - Monthly Profile","30-Sep-2022","TS_GP_BAM_M3_M.MA3001100","....... Notes in Circulation (1)","7636986.039","Million PKR","Normal","","10","Notes in circulation outside of Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","30-Sep-2022","TS_GP_BAM_M3_M.MA3001200","....... Transferable Deposits (2)","15024107.86","Million PKR","Normal","","20","Transferable Deposits with Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","30-Sep-2022","TS_GP_BAM_M3_M.MA3001300",". M1 (1+2)","22661093.9","Million PKR","Normal","","30","M1"
"Monetary Aggregates (M3) - Monthly Profile","30-Sep-2022","TS_GP_BAM_M3_M.MA3001400","....... Other Deposits (4)","4591256.361","Million PKR","Normal","","40","Other Deposits with Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","30-Sep-2022","TS_GP_BAM_M3_M.MA3001500","....... Securities Other than Shares (5)","3.24","Million PKR","Normal","","50","Securities Other than Shares of Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","30-Sep-2022","TS_GP_BAM_M3_M.MA3001600","....... Coins in Circulation (6)","9014.878464","Million PKR","Normal","","60","Coins in Circulation"
"Monetary Aggregates (M3) - Monthly Profile","30-Sep-2022","TS_GP_BAM_M3_M.MA3001700",". M2 (M1+4+5+6)","27261368.37","Million PKR","Normal","","70","M2"
"Monetary Aggregates (M3) - Monthly Profile","30-Sep-2022","TS_GP_BAM_M3_M.MA3001800","....... Deposits held with Non-Bank Financial Companies (NBFCs) (8)","0","Million PKR","Normal","","80","Deposits held with Non-Bank Financial Companies (NBFCs)"
"Monetary Aggregates (M3) - Monthly Profile","30-Sep-2022","TS_GP_BAM_M3_M.MA3001900","....... National Saving Schemes - Outstanding Amount (Central Directorate of National Savings-CDNS) (9)","3315976.606","Million PKR","Normal","","90","National Saving Schemes outstanding Amount"
"Monetary Aggregates (M3) - Monthly Profile","30-Sep-2022","TS_GP_BAM_M3_M.MA3002000","....... Deposits held with Post Offices (10)","159970.652","Million PKR","Normal","","100","Deposits held with Post Office"
"Monetary Aggregates (M3) - Monthly Profile","30-Sep-2022","TS_GP_BAM_M3_M.MA3002100",". M3 (M2+8+9+10)","30737315.63","Million PKR","Normal","","110","M3"
"Monetary Aggregates (M3) - Monthly Profile","31-Aug-2022","TS_GP_BAM_M3_M.MA3001100","....... Notes in Circulation (1)","7695181.282","Million PKR","Normal","","10","Notes in circulation outside of Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","31-Aug-2022","TS_GP_BAM_M3_M.MA3001200","....... Transferable Deposits (2)","14665891.98","Million PKR","Normal","","20","Transferable Deposits with Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","31-Aug-2022","TS_GP_BAM_M3_M.MA3001300",". M1 (1+2)","22361073.26","Million PKR","Normal","","30","M1"
"Monetary Aggregates (M3) - Monthly Profile","31-Aug-2022","TS_GP_BAM_M3_M.MA3001400","....... Other Deposits (4)","4524726.095","Million PKR","Normal","","40","Other Deposits with Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","31-Aug-2022","TS_GP_BAM_M3_M.MA3001500","....... Securities Other than Shares (5)","17.936","Million PKR","Normal","","50","Securities Other than Shares of Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","31-Aug-2022","TS_GP_BAM_M3_M.MA3001600","....... Coins in Circulation (6)","9025.14779","Million PKR","Normal","","60","Coins in Circulation"
"Monetary Aggregates (M3) - Monthly Profile","31-Aug-2022","TS_GP_BAM_M3_M.MA3001700",". M2 (M1+4+5+6)","26894842.44","Million PKR","Normal","","70","M2"
"Monetary Aggregates (M3) - Monthly Profile","31-Aug-2022","TS_GP_BAM_M3_M.MA3001800","....... Deposits held with Non-Bank Financial Companies (NBFCs) (8)","0","Million PKR","Normal","","80","Deposits held with Non-Bank Financial Companies (NBFCs)"
"Monetary Aggregates (M3) - Monthly Profile","31-Aug-2022","TS_GP_BAM_M3_M.MA3001900","....... National Saving Schemes - Outstanding Amount (Central Directorate of National Savings-CDNS) (9)","3376383.695","Million PKR","Normal","","90","National Saving Schemes outstanding Amount"
"Monetary Aggregates (M3) - Monthly Profile","31-Aug-2022","TS_GP_BAM_M3_M.MA3002000","....... Deposits held with Post Offices (10)","161959.959","Million PKR","Normal","","100","Deposits held with Post Office"
"Monetary Aggregates (M3) - Monthly Profile","31-Aug-2022","TS_GP_BAM_M3_M.MA3002100",". M3 (M2+8+9+10)","30433186.1","Million PKR","Normal","","110","M3"
"Monetary Aggregates (M3) - Monthly Profile","30-Aug-2022","TS_GP_BAM_M3_M.MA3001100","....... Notes in Circulation (1)","7695181.282","Million PKR","Normal","","10","Notes in circulation outside of Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","30-Aug-2022","TS_GP_BAM_M3_M.MA3001200","....... Transferable Deposits (2)","14665823.35","Million PKR","Normal","","20","Transferable Deposits with Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","30-Aug-2022","TS_GP_BAM_M3_M.MA3001300",". M1 (1+2)","22361004.63","Million PKR","Normal","","30","M1"
"Monetary Aggregates (M3) - Monthly Profile","30-Aug-2022","TS_GP_BAM_M3_M.MA3001400","....... Other Deposits (4)","4523745.487","Million PKR","Normal","","40","Other Deposits with Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","30-Aug-2022","TS_GP_BAM_M3_M.MA3001500","....... Securities Other than Shares (5)","17.936","Million PKR","Normal","","50","Securities Other than Shares of Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","30-Aug-2022","TS_GP_BAM_M3_M.MA3001600","....... Coins in Circulation (6)","9036.992594","Million PKR","Normal","","60","Coins in Circulation"
"Monetary Aggregates (M3) - Monthly Profile","30-Aug-2022","TS_GP_BAM_M3_M.MA3001700",". M2 (M1+4+5+6)","26893805.05","Million PKR","Normal","","70","M2"
