date,series_name,value
2001-05-31,Other Countries,7.2
2001-05-31,Other GCC Countries,10.2
2001-05-31,Saudi Arabia,24.8
2001-05-31,U.A.E.,10.7
2001-05-31,U.K.,6.8
2001-05-31,USA,12.8
2001-06-30,EU Countries,1.7
2001-06-30,Other Countries,8.5
2001-06-30,Other GCC Countries,9.4
2001-06-30,Saudi Arabia,24.5
2001-06-30,U.A.E.,13
2001-06-30,U.K.,7.1
2001-06-30,USA,16.6
2001-07-31,EU Countries,1.4
2001-07-31,Other Countries,11.299999999999999
2001-07-31,Other GCC Countries,8.6
2001-07-31,Saudi Arabia,23.8
2001-07-31,U.A.E.,11.4
2001-07-31,U.K.,6.4
2001-07-31,USA,16.7
2001-08-31,EU Countries,1.5
2001-08-31,Other Countries,7.6
2001-08-31,Other GCC Countries,12.6
2001-08-31,Saudi Arabia,24.2
2001-08-31,U.A.E.,23.4
2001-08-31,U.K.,6.9
2001-08-31,USA,16.1
2001-09-30,EU Countries,2.2
2001-09-30,Other Countries,12.4
2001-09-30,Other GCC Countries,12.7
2001-09-30,Saudi Arabia,37.3
2001-09-30,U.A.E.,62.4
2001-09-30,U.K.,9.4
2001-09-30,USA,17.4
2001-10-31,EU Countries,2
2001-10-31,Other Countries,30.6
2001-10-31,Other GCC Countries,13.8
2001-10-31,Saudi Arabia,29.4
2001-10-31,U.A.E.,38.7
2001-10-31,U.K.,12.8
2001-10-31,USA,57.4
2001-11-30,EU Countries,2.1
2001-11-30,Other Countries,31.200000000000003
2001-11-30,Other GCC Countries,21.6
2001-11-30,Saudi Arabia,29.2
2001-11-30,U.A.E.,57.8
2001-11-30,U.K.,13.6
2001-11-30,USA,97.2
2001-12-31,EU Countries,2.3
2001-12-31,Other Countries,30
2001-12-31,Other GCC Countries,20.9
2001-12-31,Saudi Arabia,26.1
2001-12-31,U.A.E.,28.2
2001-12-31,U.K.,12.1
2001-12-31,USA,69.2
2002-01-31,EU Countries,2.4
2002-01-31,Other Countries,25.2
2002-01-31,Other GCC Countries,19.5
2002-01-31,Saudi Arabia,28.6
2002-01-31,U.A.E.,30.1
2002-01-31,U.K.,14.1
2002-01-31,USA,58.5
2002-02-28,EU Countries,2.3
2002-02-28,Other Countries,46.4
2002-02-28,Other GCC Countries,22.5
2002-02-28,Saudi Arabia,27.4
2002-02-28,U.A.E.,40.1
2002-02-28,U.K.,13.2
2002-02-28,USA,81.9
2002-03-31,EU Countries,2.1
2002-03-31,Other Countries,25.2
2002-03-31,Other GCC Countries,22.6
2002-03-31,Saudi Arabia,33
2002-03-31,U.A.E.,56
2002-03-31,U.K.,15.1
2002-03-31,USA,69.5
2002-04-30,EU Countries,3.1
2002-04-30,Other Countries,30.400000000000002
2002-04-30,Other GCC Countries,23.5
2002-04-30,Saudi Arabia,42.6
2002-04-30,U.A.E.,27.2
2002-04-30,U.K.,18.1
2002-04-30,USA,90.8
2002-05-31,EU Countries,4.2
2002-05-31,Other Countries,28.799999999999997
2002-05-31,Other GCC Countries,25.3
2002-05-31,Saudi Arabia,37.9
2002-05-31,U.A.E.,48.3
2002-05-31,U.K.,15.7
2002-05-31,USA,92.1
2002-06-30,EU Countries,3.4
2002-06-30,Other Countries,32.300000000000004
2002-06-30,Other GCC Countries,20.8
2002-06-30,Saudi Arabia,36.9
2002-06-30,U.A.E.,46.2
2002-06-30,U.K.,14.6
2002-06-30,USA,112.3
2002-07-31,EU Countries,3.4
2002-07-31,Other Countries,50.6
2002-07-31,Other GCC Countries,28.5
2002-07-31,Saudi Arabia,44.7
2002-07-31,U.A.E.,58.4
2002-07-31,U.K.,17
2002-07-31,USA,102.5
2002-08-31,EU Countries,3.4
2002-08-31,Other Countries,42.7
2002-08-31,Other GCC Countries,36
2002-08-31,Saudi Arabia,57.2
2002-08-31,U.A.E.,126.1
2002-08-31,U.K.,20.6
2002-08-31,USA,103.8
2002-09-30,EU Countries,3.3
2002-09-30,Other Countries,38.7
2002-09-30,Other GCC Countries,35.2
2002-09-30,Saudi Arabia,49.5
2002-09-30,U.A.E.,78
2002-09-30,U.K.,19.7
2002-09-30,USA,124.1
2002-10-31,EU Countries,5.5
2002-10-31,Other Countries,57.9
2002-10-31,Other GCC Countries,43.8
2002-10-31,Saudi Arabia,44.3
2002-10-31,U.A.E.,85.5
2002-10-31,U.K.,21.9
2002-10-31,USA,115.9
2002-11-30,EU Countries,3.8
2002-11-30,Other Countries,77.9
2002-11-30,Other GCC Countries,40.9
2002-11-30,Saudi Arabia,42.1
2002-11-30,U.A.E.,56.5
2002-11-30,U.K.,24.2
2002-11-30,USA,106
2002-12-31,EU Countries,6.3
2002-12-31,Other Countries,68
2002-12-31,Other GCC Countries,41.8
2002-12-31,Saudi Arabia,45.6
2002-12-31,U.A.E.,67.5
2002-12-31,U.K.,26.6
2002-12-31,USA,105
2003-01-31,EU Countries,3.9
2003-01-31,Other Countries,71.5
2003-01-31,Other GCC Countries,49.5
2003-01-31,Saudi Arabia,48.4
2003-01-31,U.A.E.,71.7
2003-01-31,U.K.,26.1
2003-01-31,USA,107.7
2003-02-28,EU Countries,3.3
2003-02-28,Other Countries,74.8
2003-02-28,Other GCC Countries,51.6
2003-02-28,Saudi Arabia,37.7
2003-02-28,U.A.E.,60.1
2003-02-28,U.K.,20.6
2003-02-28,USA,91.8
2003-03-31,EU Countries,4.1
2003-03-31,Other Countries,78.60000000000001
2003-03-31,Other GCC Countries,46.5
2003-03-31,Saudi Arabia,53.3
2003-03-31,U.A.E.,62.2
2003-03-31,U.K.,20.8
2003-03-31,USA,86.6
2003-04-30,EU Countries,5.3
2003-04-30,Other Countries,53.800000000000004
2003-04-30,Other GCC Countries,36.6
2003-04-30,Saudi Arabia,50.2
2003-04-30,U.A.E.,52
2003-04-30,U.K.,21.2
2003-04-30,USA,83.5
2003-05-31,EU Countries,4.9
2003-05-31,Other Countries,55.400000000000006
2003-05-31,Other GCC Countries,31.9
2003-05-31,Saudi Arabia,54.4
2003-05-31,U.A.E.,52.2
2003-05-31,U.K.,27.2
2003-05-31,USA,104
2003-06-30,EU Countries,6.4
2003-06-30,Other Countries,63.6
2003-06-30,Other GCC Countries,31.8
2003-06-30,Saudi Arabia,53.4
2003-06-30,U.A.E.,67.8
2003-06-30,U.K.,28
2003-06-30,USA,106.9
2003-07-31,EU Countries,10.7
2003-07-31,Other Countries,44.5
2003-07-31,Other GCC Countries,34.9
2003-07-31,Saudi Arabia,60.7
2003-07-31,U.A.E.,48
2003-07-31,U.K.,21.9
2003-07-31,USA,79.6
2003-08-31,EU Countries,5.3
2003-08-31,Other Countries,33.8
2003-08-31,Other GCC Countries,33.3
2003-08-31,Saudi Arabia,52.5
2003-08-31,U.A.E.,48.6
2003-08-31,U.K.,22.7
2003-08-31,USA,81
2003-09-30,EU Countries,7
2003-09-30,Other Countries,47.3
2003-09-30,Other GCC Countries,33.8
2003-09-30,Saudi Arabia,47.8
2003-09-30,U.A.E.,49.9
2003-09-30,U.K.,29.8
2003-09-30,USA,97.4
2003-10-31,EU Countries,7.2
2003-10-31,Other Countries,39.900000000000006
2003-10-31,Other GCC Countries,34.4
2003-10-31,Saudi Arabia,47.3
2003-10-31,U.A.E.,47.1
2003-10-31,U.K.,28.7
2003-10-31,USA,117.5
2003-11-30,EU Countries,5.6
2003-11-30,Other Countries,37.4
2003-11-30,Other GCC Countries,31.3
2003-11-30,Saudi Arabia,38.1
2003-11-30,U.A.E.,36.7
2003-11-30,U.K.,20.2
2003-11-30,USA,81.6
2003-12-31,EU Countries,5.3
2003-12-31,Other Countries,72.3
2003-12-31,Other GCC Countries,42.9
2003-12-31,Saudi Arabia,48.4
2003-12-31,U.A.E.,58.9
2003-12-31,U.K.,35.9
2003-12-31,USA,118
2004-01-31,EU Countries,4.5
2004-01-31,Other Countries,78.8
2004-01-31,Other GCC Countries,45.7
2004-01-31,Saudi Arabia,48.2
2004-01-31,U.A.E.,63.1
2004-01-31,U.K.,34.6
2004-01-31,USA,103.3
2004-02-29,EU Countries,5.1
2004-02-29,Other Countries,47.800000000000004
2004-02-29,Other GCC Countries,33
2004-02-29,Saudi Arabia,33.7
2004-02-29,U.A.E.,38.6
2004-02-29,U.K.,27.3
2004-02-29,USA,103.5
2004-03-31,EU Countries,4.8
2004-03-31,Other Countries,45
2004-03-31,Other GCC Countries,42.4
2004-03-31,Saudi Arabia,47.4
2004-03-31,U.A.E.,56.1
2004-03-31,U.K.,28.2
2004-03-31,USA,104.6
2004-04-30,EU Countries,5.6
2004-04-30,Other Countries,48.4
2004-04-30,Other GCC Countries,42
2004-04-30,Saudi Arabia,44.7
2004-04-30,U.A.E.,53.3
2004-04-30,U.K.,23.9
2004-04-30,USA,112.1
2004-05-31,EU Countries,5.7
2004-05-31,Other Countries,38.5
2004-05-31,Other GCC Countries,37.7
2004-05-31,Saudi Arabia,46.8
2004-05-31,U.A.E.,45.6
2004-05-31,U.K.,26.8
2004-05-31,USA,101.4
2004-06-30,EU Countries,8
2004-06-30,Other Countries,44.699999999999996
2004-06-30,Other GCC Countries,40.1
2004-06-30,Saudi Arabia,49.7
2004-06-30,U.A.E.,51.6
2004-06-30,U.K.,34
2004-06-30,USA,125
2004-07-31,EU Countries,8
2004-07-31,Other Countries,40.199999999999996
2004-07-31,Other GCC Countries,41.9
2004-07-31,Saudi Arabia,54.6
2004-07-31,U.A.E.,53.1
2004-07-31,U.K.,27.5
2004-07-31,USA,104.6
2004-08-31,EU Countries,7.6
2004-08-31,Other Countries,41.699999999999996
2004-08-31,Other GCC Countries,42.3
2004-08-31,Saudi Arabia,53.1
2004-08-31,U.A.E.,61
2004-08-31,U.K.,21
2004-08-31,USA,112.5
2004-09-30,EU Countries,8.8
2004-09-30,Other Countries,42.3
2004-09-30,Other GCC Countries,40.5
2004-09-30,Saudi Arabia,50.9
2004-09-30,U.A.E.,47.1
2004-09-30,U.K.,26.3
2004-09-30,USA,96.7
2004-10-31,EU Countries,6.9
2004-10-31,Other Countries,51.6
2004-10-31,Other GCC Countries,41.4
2004-10-31,Saudi Arabia,47.1
2004-10-31,U.A.E.,52.9
2004-10-31,U.K.,41.1
2004-10-31,USA,93.6
2004-11-30,EU Countries,8.4
2004-11-30,Other Countries,42
2004-11-30,Other GCC Countries,39.5
2004-11-30,Saudi Arabia,44.9
2004-11-30,U.A.E.,43.8
2004-11-30,U.K.,31.3
2004-11-30,USA,81.4
2004-12-31,EU Countries,7.8
2004-12-31,Other Countries,47.1
2004-12-31,Other GCC Countries,42.4
2004-12-31,Saudi Arabia,49.9
2004-12-31,U.A.E.,57.7
2004-12-31,U.K.,32
2004-12-31,USA,99.1
2005-01-31,EU Countries,6.6
2005-01-31,Other Countries,40.9
2005-01-31,Other GCC Countries,45.2
2005-01-31,Saudi Arabia,43.2
2005-01-31,U.A.E.,54.4
2005-01-31,U.K.,28.7
2005-01-31,USA,102.1
2005-02-28,EU Countries,6.5
2005-02-28,Other Countries,46.099999999999994
2005-02-28,Other GCC Countries,37
2005-02-28,Saudi Arabia,46.1
2005-02-28,U.A.E.,60.2
2005-02-28,U.K.,24.2
2005-02-28,USA,118.7
2005-03-31,EU Countries,11.5
2005-03-31,Other Countries,58.1
2005-03-31,Other GCC Countries,51.9
2005-03-31,Saudi Arabia,59.3
2005-03-31,U.A.E.,77.8
2005-03-31,U.K.,38.3
2005-03-31,USA,146.5
2005-04-30,EU Countries,11.2
2005-04-30,Other Countries,47.800000000000004
2005-04-30,Other GCC Countries,43.8
2005-04-30,Saudi Arabia,57.3
2005-04-30,U.A.E.,73
2005-04-30,U.K.,39.6
2005-04-30,USA,121
2005-05-31,EU Countries,9
2005-05-31,Other Countries,30.5
2005-05-31,Other GCC Countries,45.9
2005-05-31,Saudi Arabia,61.3
2005-05-31,U.A.E.,71.2
2005-05-31,U.K.,28.2
2005-05-31,USA,108.7
2005-06-30,EU Countries,9.3
2005-06-30,Other Countries,45
2005-06-30,Other GCC Countries,40.3
2005-06-30,Saudi Arabia,59.7
2005-06-30,U.A.E.,60.5
2005-06-30,U.K.,33.7
2005-06-30,USA,109.2
2005-07-31,EU Countries,7.3
2005-07-31,Other Countries,37.3
2005-07-31,Other GCC Countries,40.6
2005-07-31,Saudi Arabia,56.6
2005-07-31,U.A.E.,43.3
2005-07-31,U.K.,33.7
2005-07-31,USA,91.3
2005-08-31,EU Countries,9.9
2005-08-31,Other Countries,42.9
2005-08-31,Other GCC Countries,44.9
2005-08-31,Saudi Arabia,62.9
2005-08-31,U.A.E.,49.7
2005-08-31,U.K.,38.7
2005-08-31,USA,97.6
2005-09-30,EU Countries,9.7
2005-09-30,Other Countries,48.5
2005-09-30,Other GCC Countries,45.3
2005-09-30,Saudi Arabia,54.8
2005-09-30,U.A.E.,48.7
2005-09-30,U.K.,38.6
2005-09-30,USA,94.4
2005-10-31,EU Countries,12.9
2005-10-31,Other Countries,49.300000000000004
2005-10-31,Other GCC Countries,50.4
2005-10-31,Saudi Arabia,58.3
2005-10-31,U.A.E.,54.6
2005-10-31,U.K.,37.7
2005-10-31,USA,108.5
2005-11-30,EU Countries,8
2005-11-30,Other Countries,43.9
2005-11-30,Other GCC Countries,47.1
2005-11-30,Saudi Arabia,48.3
2005-11-30,U.A.E.,47
2005-11-30,U.K.,24.1
2005-11-30,USA,89.7
2005-12-31,EU Countries,9.7
2005-12-31,Other Countries,64.6
2005-12-31,Other GCC Countries,48.5
2005-12-31,Saudi Arabia,54.4
2005-12-31,U.A.E.,58.5
2005-12-31,U.K.,28.9
2005-12-31,USA,104.5
2006-01-31,EU Countries,13.2
2006-01-31,Other Countries,77.5
2006-01-31,Other GCC Countries,48.8
2006-01-31,Saudi Arabia,49.1
2006-01-31,U.A.E.,58.1
2006-01-31,U.K.,34.8
2006-01-31,USA,109.4
2006-02-28,EU Countries,7.1
2006-02-28,Other Countries,66.6
2006-02-28,Other GCC Countries,45.7
2006-02-28,Saudi Arabia,58.8
2006-02-28,U.A.E.,59.4
2006-02-28,U.K.,30.3
2006-02-28,USA,90
2006-03-31,EU Countries,9.8
2006-03-31,Other Countries,64.5
2006-03-31,Other GCC Countries,58
2006-03-31,Saudi Arabia,72.5
2006-03-31,U.A.E.,72
2006-03-31,U.K.,38.6
2006-03-31,USA,108.1
2006-04-30,EU Countries,9.4
2006-04-30,Other Countries,68.1
2006-04-30,Other GCC Countries,48
2006-04-30,Saudi Arabia,69.1
2006-04-30,U.A.E.,64.6
2006-04-30,U.K.,41.1
2006-04-30,USA,101.2
2006-05-31,EU Countries,12.9
2006-05-31,Other Countries,89.3
2006-05-31,Other GCC Countries,60.1
2006-05-31,Saudi Arabia,86.3
2006-05-31,U.A.E.,79.7
2006-05-31,U.K.,53.6
2006-05-31,USA,124.6
2006-06-30,EU Countries,9.7
2006-06-30,Other Countries,72
2006-06-30,Other GCC Countries,59.1
2006-06-30,Saudi Arabia,79.5
2006-06-30,U.A.E.,80.8
2006-06-30,U.K.,38.7
2006-06-30,USA,123.2
2006-07-31,EU Countries,10.5
2006-07-31,Other Countries,45.4
2006-07-31,Other GCC Countries,57.5
2006-07-31,Saudi Arabia,80.9
2006-07-31,U.A.E.,59.6
2006-07-31,U.K.,31.7
2006-07-31,USA,90.7
2006-08-31,EU Countries,14.1
2006-08-31,Other Countries,62.5
2006-08-31,Other GCC Countries,57.9
2006-08-31,Saudi Arabia,84.4
2006-08-31,U.A.E.,65.4
2006-08-31,U.K.,37.7
2006-08-31,USA,112.9
2006-09-30,EU Countries,11.8
2006-09-30,Other Countries,67.2
2006-09-30,Other GCC Countries,58.1
2006-09-30,Saudi Arabia,77.5
2006-09-30,U.A.E.,65.9
2006-09-30,U.K.,32.9
2006-09-30,USA,108.3
2006-10-31,EU Countries,11.9
2006-10-31,Other Countries,59.199999999999996
2006-10-31,Other GCC Countries,58.1
2006-10-31,Saudi Arabia,75.4
2006-10-31,U.A.E.,59.9
2006-10-31,U.K.,36.2
2006-10-31,USA,109.9
2006-11-30,EU Countries,14.3
2006-11-30,Other Countries,72.7
2006-11-30,Other GCC Countries,59.9
2006-11-30,Saudi Arabia,80.8
2006-11-30,U.A.E.,67.4
2006-11-30,U.K.,41.7
2006-11-30,USA,111.7
2006-12-31,EU Countries,12.3
2006-12-31,Other Countries,68.1
2006-12-31,Other GCC Countries,67.1
2006-12-31,Saudi Arabia,84.3
2006-12-31,U.A.E.,78.9
2006-12-31,U.K.,38.6
2006-12-31,USA,125.8
2007-01-31,EU Countries,10.7
2007-01-31,Other Countries,77.8
2007-01-31,Other GCC Countries,48.8
2007-01-31,Saudi Arabia,69.2
2007-01-31,U.A.E.,46.8
2007-01-31,U.K.,29.2
2007-01-31,USA,108.7
2007-02-28,EU Countries,11.9
2007-02-28,Other Countries,68.9
2007-02-28,Other GCC Countries,60.5
2007-02-28,Saudi Arabia,88.3
2007-02-28,U.A.E.,69.8
2007-02-28,U.K.,33.6
2007-02-28,USA,124
2007-03-31,EU Countries,12.9
2007-03-31,Other Countries,81.3
2007-03-31,Other GCC Countries,70.4
2007-03-31,Saudi Arabia,92.7
2007-03-31,U.A.E.,82.3
2007-03-31,U.K.,37.8
2007-03-31,USA,142.7
2007-04-30,EU Countries,12.7
2007-04-30,Other Countries,80.3
2007-04-30,Other GCC Countries,71.6
2007-04-30,Saudi Arabia,94.1
2007-04-30,U.A.E.,77.5
2007-04-30,U.K.,35.4
2007-04-30,USA,141.4
2007-05-31,EU Countries,13.5
2007-05-31,Other Countries,66.5
2007-05-31,Other GCC Countries,79.3
2007-05-31,Saudi Arabia,99.5
2007-05-31,U.A.E.,97.6
2007-05-31,U.K.,38
2007-05-31,USA,143.4
2007-06-30,EU Countries,12.5
2007-06-30,Other Countries,55.3
2007-06-30,Other GCC Countries,68.2
2007-06-30,Saudi Arabia,96.5
2007-06-30,U.A.E.,95.4
2007-06-30,U.K.,37.5
2007-06-30,USA,140.2
2007-07-31,EU Countries,14.8
2007-07-31,Other Countries,58.9
2007-07-31,Other GCC Countries,70.3
2007-07-31,Saudi Arabia,106.6
2007-07-31,U.A.E.,77.4
2007-07-31,U.K.,39.5
2007-07-31,USA,128
2007-08-31,EU Countries,14.1
2007-08-31,Other Countries,46.699999999999996
2007-08-31,Other GCC Countries,72.6
2007-08-31,Saudi Arabia,95.9
2007-08-31,U.A.E.,79.5
2007-08-31,U.K.,43.3
2007-08-31,USA,137.3
2007-09-30,EU Countries,15.9
2007-09-30,Other Countries,59.9
2007-09-30,Other GCC Countries,74.3
2007-09-30,Saudi Arabia,92.6
2007-09-30,U.A.E.,80.5
2007-09-30,U.K.,37.1
2007-09-30,USA,155.6
2007-10-31,EU Countries,15.9
2007-10-31,Other Countries,71.6
2007-10-31,Other GCC Countries,85
2007-10-31,Saudi Arabia,95.9
2007-10-31,U.A.E.,97.4
2007-10-31,U.K.,44.6
2007-10-31,USA,169.9
2007-11-30,EU Countries,15.4
2007-11-30,Other Countries,57.099999999999994
2007-11-30,Other GCC Countries,77.9
2007-11-30,Saudi Arabia,90.9
2007-11-30,U.A.E.,88.2
2007-11-30,U.K.,32.9
2007-11-30,USA,143
2007-12-31,EU Countries,12.9
2007-12-31,Other Countries,60.3
2007-12-31,Other GCC Countries,77.2
2007-12-31,Saudi Arabia,81.3
2007-12-31,U.A.E.,77.3
2007-12-31,U.K.,29.8
2007-12-31,USA,140.5
2008-01-31,EU Countries,14.2
2008-01-31,Other Countries,78.7
2008-01-31,Other GCC Countries,82.7
2008-01-31,Saudi Arabia,100.6
2008-01-31,U.A.E.,93.2
2008-01-31,U.K.,35.7
2008-01-31,USA,151.5
2008-02-29,EU Countries,12.9
2008-02-29,Other Countries,59.4
2008-02-29,Other GCC Countries,79
2008-02-29,Saudi Arabia,98.2
2008-02-29,U.A.E.,88.3
2008-02-29,U.K.,30
2008-02-29,USA,134.7
2008-03-31,EU Countries,15
2008-03-31,Other Countries,75.8
2008-03-31,Other GCC Countries,85.4
2008-03-31,Saudi Arabia,120.1
2008-03-31,U.A.E.,111.7
2008-03-31,U.K.,42
2008-03-31,USA,152
2008-04-30,EU Countries,16.5
2008-04-30,Other Countries,54
2008-04-30,Other GCC Countries,90.9
2008-04-30,Saudi Arabia,119.8
2008-04-30,U.A.E.,113.9
2008-04-30,U.K.,44.2
2008-04-30,USA,151.4
2008-05-31,EU Countries,15
2008-05-31,Other Countries,55.5
2008-05-31,Other GCC Countries,97.2
2008-05-31,Saudi Arabia,125.9
2008-05-31,U.A.E.,94.5
2008-05-31,U.K.,41.8
2008-05-31,USA,154.7
2008-06-30,EU Countries,14
2008-06-30,Other Countries,48.7
2008-06-30,Other GCC Countries,91
2008-06-30,Saudi Arabia,123.7
2008-06-30,U.A.E.,88.3
2008-06-30,U.K.,38.1
2008-06-30,USA,143.6
2008-07-31,EU Countries,17.1
2008-07-31,Other Countries,61
2008-07-31,Other GCC Countries,105.3
2008-07-31,Saudi Arabia,133.3
2008-07-31,U.A.E.,100.1
2008-07-31,U.K.,42
2008-07-31,USA,168.4
2008-08-31,EU Countries,15.6
2008-08-31,Other Countries,58.300000000000004
2008-08-31,Other GCC Countries,101.4
2008-08-31,Saudi Arabia,131.4
2008-08-31,U.A.E.,101.4
2008-08-31,U.K.,32.8
2008-08-31,USA,151.5
2008-09-30,EU Countries,19.1
2008-09-30,Other Countries,65
2008-09-30,Other GCC Countries,108.7
2008-09-30,Saudi Arabia,133.4
2008-09-30,U.A.E.,110.7
2008-09-30,U.K.,43.8
2008-09-30,USA,179.8
2008-10-31,EU Countries,13.4
2008-10-31,Other Countries,41.6
2008-10-31,Other GCC Countries,80.1
2008-10-31,Saudi Arabia,96.8
2008-10-31,U.A.E.,75.9
2008-10-31,U.K.,31.2
2008-10-31,USA,127.3
2008-11-30,EU Countries,15.9
2008-11-30,Other Countries,72.8
2008-11-30,Other GCC Countries,100.7
2008-11-30,Saudi Arabia,105.5
2008-11-30,U.A.E.,146.2
2008-11-30,U.K.,39.2
2008-11-30,USA,140.2
2008-12-31,EU Countries,30.4
2008-12-31,Other Countries,75.7
2008-12-31,Other GCC Countries,100.3
2008-12-31,Saudi Arabia,114.7
2008-12-31,U.A.E.,165.2
2008-12-31,U.K.,50.9
2008-12-31,USA,136.4
2009-01-31,EU Countries,20.3
2009-01-31,Other Countries,54.300000000000004
2009-01-31,Other GCC Countries,93.8
2009-01-31,Saudi Arabia,123.8
2009-01-31,U.A.E.,169.5
2009-01-31,U.K.,50.1
2009-01-31,USA,125.5
2009-02-28,EU Countries,18.3
2009-02-28,Other Countries,58
2009-02-28,Other GCC Countries,93.1
2009-02-28,Saudi Arabia,123.6
2009-02-28,U.A.E.,166.6
2009-02-28,U.K.,54.1
2009-02-28,USA,127.5
2009-03-31,EU Countries,25.6
2009-03-31,Other Countries,80.9
2009-03-31,Other GCC Countries,109.8
2009-03-31,Saudi Arabia,151.3
2009-03-31,U.A.E.,174.6
2009-03-31,U.K.,62.4
2009-03-31,USA,135
2009-04-30,EU Countries,20.9
2009-04-30,Other Countries,61
2009-04-30,Other GCC Countries,102.8
2009-04-30,Saudi Arabia,150.5
2009-04-30,U.A.E.,156.6
2009-04-30,U.K.,61.6
2009-04-30,USA,144.2
2009-05-31,EU Countries,28.2
2009-05-31,Other Countries,78.8
2009-05-31,Other GCC Countries,98.5
2009-05-31,Saudi Arabia,143.2
2009-05-31,U.A.E.,157.1
2009-05-31,U.K.,69.1
2009-05-31,USA,145.8
2009-06-30,EU Countries,23
2009-06-30,Other Countries,64.2
2009-06-30,Other GCC Countries,108.1
2009-06-30,Saudi Arabia,152.3
2009-06-30,U.A.E.,164.7
2009-06-30,U.K.,68.5
2009-06-30,USA,154.4
2009-07-31,EU Countries,26
2009-07-31,Other Countries,79.2
2009-07-31,Other GCC Countries,107.6
2009-07-31,Saudi Arabia,151.2
2009-07-31,U.A.E.,159.3
2009-07-31,U.K.,71.2
2009-07-31,USA,150.1
2009-08-31,EU Countries,26.1
2009-08-31,Other Countries,95.89999999999999
2009-08-31,Other GCC Countries,103.9
2009-08-31,Saudi Arabia,145.3
2009-08-31,U.A.E.,164.9
2009-08-31,U.K.,77.3
2009-08-31,USA,166.8
2009-09-30,EU Countries,26.2
2009-09-30,Other Countries,85.1
2009-09-30,Other GCC Countries,112.4
2009-09-30,Saudi Arabia,134.3
2009-09-30,U.A.E.,179.8
2009-09-30,U.K.,86.6
2009-09-30,USA,181.8
2009-10-31,EU Countries,24
2009-10-31,Other Countries,69.7
2009-10-31,Other GCC Countries,111.4
2009-10-31,Saudi Arabia,142.9
2009-10-31,U.A.E.,175.2
2009-10-31,U.K.,80.7
2009-10-31,USA,154.3
2009-11-30,EU Countries,21.7
2009-11-30,Other Countries,64.8
2009-11-30,Other GCC Countries,109.7
2009-11-30,Saudi Arabia,134.8
2009-11-30,U.A.E.,175
2009-11-30,U.K.,92.7
2009-11-30,USA,144.1
2009-12-31,EU Countries,18.9
2009-12-31,Other Countries,60.3
2009-12-31,Other GCC Countries,97.6
2009-12-31,Saudi Arabia,137.6
2009-12-31,U.A.E.,167.7
2009-12-31,U.K.,74.3
2009-12-31,USA,141.2
2010-01-31,EU Countries,15.1
2010-01-31,Other Countries,54.599999999999994
2010-01-31,Other GCC Countries,95.3
2010-01-31,Saudi Arabia,153.5
2010-01-31,U.A.E.,158.3
2010-01-31,U.K.,67.6
2010-01-31,USA,123.5
2010-02-28,EU Countries,13.5
2010-02-28,Other Countries,41.5
2010-02-28,Other GCC Countries,89.2
2010-02-28,Saudi Arabia,149.5
2010-02-28,U.A.E.,138.1
2010-02-28,U.K.,45.9
2010-02-28,USA,111.3
2010-03-31,EU Countries,18.2
2010-03-31,Other Countries,57.8
2010-03-31,Other GCC Countries,105.9
2010-03-31,Saudi Arabia,193.9
2010-03-31,U.A.E.,178.9
2010-03-31,U.K.,64.7
2010-03-31,USA,144.5
2010-04-30,EU Countries,20.7
2010-04-30,Other Countries,68.2
2010-04-30,Other GCC Countries,100.2
2010-04-30,Saudi Arabia,183.1
2010-04-30,U.A.E.,166
2010-04-30,U.K.,73.6
2010-04-30,USA,144.1
2010-05-31,EU Countries,19.5
2010-05-31,Other Countries,64.1
2010-05-31,Other GCC Countries,99
2010-05-31,Saudi Arabia,192.4
2010-05-31,U.A.E.,179
2010-05-31,U.K.,59.3
2010-05-31,USA,144.6
2010-06-30,EU Countries,22.5
2010-06-30,Other Countries,70.1
2010-06-30,Other GCC Countries,105.8
2010-06-30,Saudi Arabia,199.4
2010-06-30,U.A.E.,196.4
2010-06-30,U.K.,82.5
2010-06-30,USA,164.8
2010-07-31,EU Countries,23.9
2010-07-31,Other Countries,64.7
2010-07-31,Other GCC Countries,101.3
2010-07-31,Saudi Arabia,194.9
2010-07-31,U.A.E.,177
2010-07-31,U.K.,85.6
2010-07-31,USA,143.9
2010-08-31,EU Countries,29.1
2010-08-31,Other Countries,82.3
2010-08-31,Other GCC Countries,108.5
2010-08-31,Saudi Arabia,205.6
2010-08-31,U.A.E.,212.6
2010-08-31,U.K.,108.3
2010-08-31,USA,186.8
2010-09-30,EU Countries,31.7
2010-09-30,Other Countries,95.6
2010-09-30,Other GCC Countries,102.9
2010-09-30,Saudi Arabia,175.8
2010-09-30,U.A.E.,231.7
2010-09-30,U.K.,103
2010-09-30,USA,181.2
2010-10-31,EU Countries,32.4
2010-10-31,Other Countries,81.5
2010-10-31,Other GCC Countries,104.2
2010-10-31,Saudi Arabia,188
2010-10-31,U.A.E.,198.3
2010-10-31,U.K.,96.4
2010-10-31,USA,154.4
2010-11-30,EU Countries,30.5
2010-11-30,Other Countries,107.89999999999999
2010-11-30,Other GCC Countries,113.4
2010-11-30,Saudi Arabia,171.5
2010-11-30,U.A.E.,225.8
2010-11-30,U.K.,102.9
2010-11-30,USA,175.1
2010-12-31,EU Countries,24.5
